t,phi,lhs,rhs,rel_err
0.7741988919103571,1.6321050440027554,0.9699064497254629,0.969906449725463,5.723351076484803e-17
0.2900735776405962,1.947273402555151,0.611543719972425,0.6115437199724246,2.7231651352953585e-16
0.8230351746154924,2.4117285433536364,0.9892166046959413,0.9892166046959414,5.611627520983685e-17
0.8905654929836265,2.537660770409216,0.9963254743726004,0.9963254743726007,1.114317613252114e-16
0.5678929205703636,5.854892439197915,0.35460353196203087,0.35460353196203076,1.5654427050997813e-16
0.3750000989204394,0.3884397261632006,0.12513837787743365,0.1251383778774333,1.4416939436300776e-15
0.9647059864641033,0.7537643032962041,0.9976222686338243,0.9976222686338244,5.564345642291703e-17
0.3230990111127387,3.893682882126603,0.709320126551361,0.7093201265513608,1.5651931801554018e-16
0.3343465466542003,1.2450664077324924,0.5064693908173155,0.5064693908173153,1.0960415819340366e-16
0.1319343539151092,2.7597005081085206,0.40302787243895566,0.40302787243895566,0.0
0.4431933496923706,2.287301785121229,0.8256825635234586,0.8256825635234586,0.0
0.027860028878317584,2.539676641763694,0.09711196527443466,0.09711196527443458,4.287150744585295e-16
0.9520409767654454,2.5744410397143196,0.9993451485602391,0.9993451485602391,0.0
0.06591414716227625,2.7782966469347814,0.22619664645080484,0.22619664645080478,1.2270551332716348e-16
0.01941896162311628,2.0769584320024794,0.05658075931191675,0.05658075931191658,1.532962350693879e-15
0.5353614872640909,4.23350083335456,0.8787136133738775,0.8787136133738775,0.0
0.6456695466437754,1.5348132225828648,0.9083865548993677,0.9083865548993676,6.110961344799674e-17
0.7556704169759916,0.19893341127395298,0.3330228365936937,0.3330228365936943,9.167879743466796e-16
0.1704786359560575,2.897065763005875,0.4939943278499678,0.4939943278499678,0.0
0.7181097302900338,6.212014447839122,0.043754347086198075,0.04375434708619771,4.202569589057949e-15
0.8918813025324399,4.187817889475494,0.995652521606365,0.995652521606365,0.0
0.5069514201960331,0.35365180849597055,0.20515795879190213,0.20515795879190205,2.0293321140747627e-16
0.5772407436049598,5.251705250024607,0.7585847634721685,0.7585847634721684,7.317725573233775e-17
0.6197381069648981,4.266372092387616,0.9246390983925242,0.9246390983925243,6.003547906179113e-17
0.34821428417507294,0.9873055331207901,0.4240154119701679,0.424015411970168,1.3091776776067605e-16
0.03797666429416438,4.305076283287371,0.10280037112650042,0.10280037112650038,2.0249617276289634e-16
0.19863722384156354,4.5914841670325774,0.40941813890829504,0.4094181389082949,1.3558547107677537e-16
